Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
43-03,,208,1739,873,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,193,129,226
43-03,,208,1739,873,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,50,45,113
43-03,,208,1739,873,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,192,137,223
43-03,,208,1739,873,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,78,53,127
43-03,,208,1739,873,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,173,135,226
43-03,,208,1739,873,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,19,16,52
43-03,,208,1739,873,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,236,169,300
43-03,,208,1739,873,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,101,79,139
43-03,,208,1739,873,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,150,103,212
43-03,,208,1739,873,1,87,HONOLULU: Department of Land Management,,206,NO,,C,107,76,147
43-03,,208,1739,873,1,87,HONOLULU: Department of Land Management,,207,YES,,C,143,110,198
43-03,,208,1739,873,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,98,80,159
43-03,,208,1739,873,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,158,107,197
43-03,,208,1739,873,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,121,96,193
43-03,,208,1739,873,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,117,84,143
43-03,,208,1739,873,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,84,70,120
43-03,,208,1739,873,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,165,115,219
43-03,,208,1739,873,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,26,18,56
43-03,,208,1739,873,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,227,163,287
43-03,,208,1739,873,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,109,80,163
43-03,,208,1739,873,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,136,97,169
43-03,,208,1739,873,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,106,76,168
43-03,,208,1739,873,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,145,105,170
43-03,,208,1739,873,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,142,95,186
43-03,,208,1739,873,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,108,91,154
43-03,,208,1739,873,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,73,44,107
43-03,,208,1739,873,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,170,140,225
43-03,,208,1739,873,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,118,103,202
43-03,,208,1739,873,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,133,82,138
43-03,,208,1739,873,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,72,57,104
43-03,,208,1739,873,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,177,128,238
43-03,,208,1739,873,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,152,99,204
43-03,,208,1739,873,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,86,84,112
43-03,,208,1739,873,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,23,21,56
43-03,,208,1739,873,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,208,157,259
43-04,,209,6002,2599,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,30,7,55
43-04,,209,6002,2599,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,40,10,53
43-04,,209,6002,2599,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,245,86,549
43-04,,209,6002,2599,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,520,164,734
43-04,,209,6002,2599,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,27,8,31
43-04,,209,6002,2599,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,9,0,8
43-04,,209,6002,2599,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,21,11,52
43-04,,209,6002,2599,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,641,191,998
43-04,,209,6002,2599,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,13,3,29
43-04,,209,6002,2599,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,170,66,307
43-04,,209,6002,2599,1,5,"U.S. Representative, Dist II",,25,"(D) GABBARD, Tulsi",,C,702,223,1125
43-04,,209,6002,2599,1,5,"U.S. Representative, Dist II",,26,"(R) KAAIHUE, Angela Aulani",,C,142,46,270
43-04,,209,6002,2599,1,41,"State Representative, Dist 43",,103,"(D) ELI, Stacelynn K.M.",,C,343,89,488
43-04,,209,6002,2599,1,41,"State Representative, Dist 43",,104,"(R) TUPOLA, Andria",,C,533,184,940
43-04,,209,6002,2599,1,45,Hawaii Resident Trustee,,111,"LINDSEY, Robert K. (Bob)",,C,379,121,615
43-04,,209,6002,2599,1,45,Hawaii Resident Trustee,,112,"TRASK, Mililani B.",,C,453,144,766
43-04,,209,6002,2599,1,46,At-Large Trustee,,113,"AKINA, Keli'i",,C,345,118,608
43-04,,209,6002,2599,1,46,At-Large Trustee,,114,"APOLIONA, Haunani",,C,477,143,742
43-04,,209,6002,2599,1,60,"Mayor, City and County of Honolulu",,152,"CALDWELL, Kirk",,C,498,152,720
43-04,,209,6002,2599,1,60,"Mayor, City and County of Honolulu",,153,"DJOU, Charles K.",,C,371,121,693
43-04,,209,6002,2599,1,61,"Prosecuting Attorney, City and County of Honolulu",,154,"KANESHIRO, Keith M.",,C,619,191,1073
43-04,,209,6002,2599,1,61,"Prosecuting Attorney, City and County of Honolulu",,155,"YAQOOB, Anosh H.",,C,210,78,276
43-04,,209,6002,2599,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,514,144,928
43-04,,209,6002,2599,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,322,118,447
43-04,,209,6002,2599,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,432,119,699
43-04,,209,6002,2599,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,393,140,663
43-04,,209,6002,2599,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,221,67,423
43-04,,209,6002,2599,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,630,204,992
43-04,,209,6002,2599,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,367,103,585
43-04,,209,6002,2599,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,480,164,813
43-04,,209,6002,2599,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,337,91,571
43-04,,209,6002,2599,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,504,179,815
43-04,,209,6002,2599,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,287,85,613
43-04,,209,6002,2599,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,539,179,760
43-04,,209,6002,2599,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,201,56,348
43-04,,209,6002,2599,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,651,214,1041
43-04,,209,6002,2599,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,110,44,256
43-04,,209,6002,2599,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,733,224,1132
43-04,,209,6002,2599,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,332,108,488
43-04,,209,6002,2599,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,509,159,897
43-04,,209,6002,2599,1,87,HONOLULU: Department of Land Management,,206,NO,,C,375,94,575
43-04,,209,6002,2599,1,87,HONOLULU: Department of Land Management,,207,YES,,C,461,173,806
43-04,,209,6002,2599,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,312,107,617
43-04,,209,6002,2599,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,532,160,774
43-04,,209,6002,2599,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,508,124,859
43-04,,209,6002,2599,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,319,139,513
43-04,,209,6002,2599,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,267,76,416
43-04,,209,6002,2599,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,574,192,963
43-04,,209,6002,2599,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,147,52,350
43-04,,209,6002,2599,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,697,214,1033
43-04,,209,6002,2599,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,396,111,661
43-04,,209,6002,2599,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,430,149,710
43-04,,209,6002,2599,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,455,117,704
43-04,,209,6002,2599,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,384,150,675
43-04,,209,6002,2599,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,558,152,795
43-04,,209,6002,2599,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,285,115,586
43-04,,209,6002,2599,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,262,79,446
43-04,,209,6002,2599,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,575,185,931
43-04,,209,6002,2599,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,545,163,897
43-04,,209,6002,2599,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,300,106,486
43-04,,209,6002,2599,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,241,76,366
43-04,,209,6002,2599,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,602,192,1020
43-04,,209,6002,2599,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,480,158,701
43-04,,209,6002,2599,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,323,107,577
43-04,,209,6002,2599,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,139,59,294
43-04,,209,6002,2599,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,667,205,979
43-05,,210,4247,2049,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,31,3,30
43-05,,210,4247,2049,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,30,3,45
43-05,,210,4247,2049,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,262,116,524
43-05,,210,4247,2049,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,307,89,541
43-05,,210,4247,2049,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,19,2,18
43-05,,210,4247,2049,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,3,3,2
43-05,,210,4247,2049,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,15,4,51
43-05,,210,4247,2049,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,437,121,732
43-05,,210,4247,2049,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,11,2,18
43-05,,210,4247,2049,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,173,83,323
43-05,,210,4247,2049,1,5,"U.S. Representative, Dist II",,25,"(D) GABBARD, Tulsi",,C,506,146,831
43-05,,210,4247,2049,1,5,"U.S. Representative, Dist II",,26,"(R) KAAIHUE, Angela Aulani",,C,127,68,281
43-05,,210,4247,2049,1,41,"State Representative, Dist 43",,103,"(D) ELI, Stacelynn K.M.",,C,187,55,303
43-05,,210,4247,2049,1,41,"State Representative, Dist 43",,104,"(R) TUPOLA, Andria",,C,455,159,848
43-05,,210,4247,2049,1,45,Hawaii Resident Trustee,,111,"LINDSEY, Robert K. (Bob)",,C,311,111,577
43-05,,210,4247,2049,1,45,Hawaii Resident Trustee,,112,"TRASK, Mililani B.",,C,276,75,471
43-05,,210,4247,2049,1,46,At-Large Trustee,,113,"AKINA, Keli'i",,C,271,105,486
43-05,,210,4247,2049,1,46,At-Large Trustee,,114,"APOLIONA, Haunani",,C,301,82,545
43-05,,210,4247,2049,1,60,"Mayor, City and County of Honolulu",,152,"CALDWELL, Kirk",,C,344,105,539
43-05,,210,4247,2049,1,60,"Mayor, City and County of Honolulu",,153,"DJOU, Charles K.",,C,302,105,617
43-05,,210,4247,2049,1,61,"Prosecuting Attorney, City and County of Honolulu",,154,"KANESHIRO, Keith M.",,C,465,152,833
43-05,,210,4247,2049,1,61,"Prosecuting Attorney, City and County of Honolulu",,155,"YAQOOB, Anosh H.",,C,140,47,236
43-05,,210,4247,2049,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,376,117,688
43-05,,210,4247,2049,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,253,86,418
43-05,,210,4247,2049,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,299,99,558
43-05,,210,4247,2049,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,319,102,527
43-05,,210,4247,2049,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,107,50,260
43-05,,210,4247,2049,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,533,161,864
43-05,,210,4247,2049,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,239,82,451
43-05,,210,4247,2049,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,399,128,656
43-05,,210,4247,2049,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,199,75,384
43-05,,210,4247,2049,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,435,133,715
43-05,,210,4247,2049,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,212,71,433
43-05,,210,4247,2049,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,408,135,643
43-05,,210,4247,2049,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,161,59,313
43-05,,210,4247,2049,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,472,149,794
43-05,,210,4247,2049,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,92,32,192
43-05,,210,4247,2049,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,539,176,911
43-05,,210,4247,2049,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,228,85,379
43-05,,210,4247,2049,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,398,121,719
43-05,,210,4247,2049,1,87,HONOLULU: Department of Land Management,,206,NO,,C,296,87,479
43-05,,210,4247,2049,1,87,HONOLULU: Department of Land Management,,207,YES,,C,332,119,619
43-05,,210,4247,2049,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,272,98,482
43-05,,210,4247,2049,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,363,109,628
43-05,,210,4247,2049,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,372,110,645
43-05,,210,4247,2049,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,252,95,439
43-05,,210,4247,2049,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,218,63,345
43-05,,210,4247,2049,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,408,143,746
43-05,,210,4247,2049,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,133,34,251
43-05,,210,4247,2049,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,498,174,844
43-05,,210,4247,2049,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,318,94,540
43-05,,210,4247,2049,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,306,109,533
43-05,,210,4247,2049,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,302,90,547
43-05,,210,4247,2049,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,324,117,545
43-05,,210,4247,2049,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,387,120,653
43-05,,210,4247,2049,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,238,90,443
43-05,,210,4247,2049,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,201,62,347
43-05,,210,4247,2049,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,421,143,736
43-05,,210,4247,2049,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,397,120,708
43-05,,210,4247,2049,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,235,87,390
43-05,,210,4247,2049,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,162,79,301
43-05,,210,4247,2049,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,470,130,806
43-05,,210,4247,2049,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,367,124,578
43-05,,210,4247,2049,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,242,84,442
43-05,,210,4247,2049,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,98,46,206
43-05,,210,4247,2049,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,506,156,807
44-01,,211,7706,3357,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,42,14,69
44-01,,211,7706,3357,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,51,11,74
44-01,,211,7706,3357,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,390,94,726
44-01,,211,7706,3357,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,635,181,939
44-01,,211,7706,3357,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,33,0,44
44-01,,211,7706,3357,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,7,3,16
44-01,,211,7706,3357,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,29,16,106
44-01,,211,7706,3357,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,830,194,1244
44-01,,211,7706,3357,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,11,5,30
44-01,,211,7706,3357,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,264,71,407
44-01,,211,7706,3357,1,5,"U.S. Representative, Dist II",,25,"(D) GABBARD, Tulsi",,C,925,238,1452
44-01,,211,7706,3357,1,5,"U.S. Representative, Dist II",,26,"(R) KAAIHUE, Angela Aulani",,C,196,54,359
44-01,,211,7706,3357,1,42,"State Representative, Dist 44",,105,"(D) GATES, Cedric Asuega",,C,696,190,1209
44-01,,211,7706,3357,1,42,"State Representative, Dist 44",,106,"(R) PA'ALUHI, Marc K.",,C,448,107,639
44-01,,211,7706,3357,1,45,Hawaii Resident Trustee,,111,"LINDSEY, Robert K. (Bob)",,C,543,136,888
44-01,,211,7706,3357,1,45,Hawaii Resident Trustee,,112,"TRASK, Mililani B.",,C,552,144,831
44-01,,211,7706,3357,1,46,At-Large Trustee,,113,"AKINA, Keli'i",,C,464,145,757
44-01,,211,7706,3357,1,46,At-Large Trustee,,114,"APOLIONA, Haunani",,C,613,139,926
44-01,,211,7706,3357,1,60,"Mayor, City and County of Honolulu",,152,"CALDWELL, Kirk",,C,601,169,952
44-01,,211,7706,3357,1,60,"Mayor, City and County of Honolulu",,153,"DJOU, Charles K.",,C,557,132,901
44-01,,211,7706,3357,1,61,"Prosecuting Attorney, City and County of Honolulu",,154,"KANESHIRO, Keith M.",,C,831,215,1399
44-01,,211,7706,3357,1,61,"Prosecuting Attorney, City and County of Honolulu",,155,"YAQOOB, Anosh H.",,C,264,74,357
44-01,,211,7706,3357,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,654,167,1086
44-01,,211,7706,3357,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,448,124,693
44-01,,211,7706,3357,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,535,125,851
44-01,,211,7706,3357,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,551,164,901
44-01,,211,7706,3357,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,213,53,417
44-01,,211,7706,3357,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,907,240,1406
44-01,,211,7706,3357,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,439,101,691
44-01,,211,7706,3357,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,671,190,1096
44-01,,211,7706,3357,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,359,100,709
44-01,,211,7706,3357,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,751,188,1085
44-01,,211,7706,3357,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,391,95,681
44-01,,211,7706,3357,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,699,193,1070
44-01,,211,7706,3357,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,305,81,429
44-01,,211,7706,3357,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,799,210,1365
44-01,,211,7706,3357,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,146,43,280
44-01,,211,7706,3357,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,962,250,1494
44-01,,211,7706,3357,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,451,111,643
44-01,,211,7706,3357,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,653,181,1146
44-01,,211,7706,3357,1,87,HONOLULU: Department of Land Management,,206,NO,,C,486,110,735
44-01,,211,7706,3357,1,87,HONOLULU: Department of Land Management,,207,YES,,C,606,181,1033
44-01,,211,7706,3357,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,464,126,776
44-01,,211,7706,3357,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,647,167,1017
44-01,,211,7706,3357,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,647,155,1022
44-01,,211,7706,3357,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,435,133,747
44-01,,211,7706,3357,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,400,81,540
44-01,,211,7706,3357,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,701,211,1247
44-01,,211,7706,3357,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,240,56,407
44-01,,211,7706,3357,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,860,234,1382
44-01,,211,7706,3357,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,495,114,854
44-01,,211,7706,3357,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,596,176,909
44-01,,211,7706,3357,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,583,122,885
44-01,,211,7706,3357,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,517,170,903
44-01,,211,7706,3357,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,712,161,1063
44-01,,211,7706,3357,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,397,130,728
